,ID,Case Number,Date,Block,Primary Type,Description,Location Description,Arrest,Domestic,Community Area,Year,Updated On,Latitude,Longitude,Location,Zip Codes,zip_code
2324,9909870,HX560386,12/31/2014 12:45:00 AM,018XX S CENTRAL PARK AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,29,2014,09/07/2021 03:41:02 PM,41.855492886,-87.71511001,"(41.855492886, -87.71511001)",21569.0,60623
2325,9909845,HX560379,12/31/2014 12:45:00 AM,008XX W NEWPORT AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,True,False,6,2014,02/10/2018 03:50:01 PM,41.944520423,-87.650045718,"(41.944520423, -87.650045718)",4449.0,60657
2326,9909860,HX560377,12/31/2014 12:40:00 AM,068XX S THROOP ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,67,2014,02/04/2016 06:33:39 AM,41.769522748,-87.656660513,"(41.769522748, -87.656660513)",22257.0,60636
2327,9909848,HX560382,12/31/2014 12:38:00 AM,049XX S MARSHFIELD AVE,CRIMINAL TRESPASS,TO LAND,RESIDENCE-GARAGE,True,False,61,2014,02/10/2018 03:50:01 PM,41.803884123,-87.666066261,"(41.803884123, -87.666066261)",14924.0,60609
2328,9910918,HX561026,12/31/2014 12:30:00 AM,0000X W CHICAGO AVE,OTHER OFFENSE,HARASSMENT BY TELEPHONE,APARTMENT,True,False,8,2014,02/04/2016 06:33:39 AM,41.896664035,-87.629175344,"(41.896664035, -87.629175344)",4446.0,60654
2329,9909886,HX560420,12/31/2014 12:30:00 AM,021XX E 95TH ST,BATTERY,SIMPLE,PARKING LOT/GARAGE(NON.RESID.),False,False,51,2014,02/10/2018 03:50:01 PM,41.722506628,-87.572331332,"(41.722506628, -87.572331332)",21202.0,60617
2330,9909861,HX560381,12/31/2014 12:30:00 AM,049XX N SHERIDAN RD,ROBBERY,STRONGARM - NO WEAPON,SIDEWALK,False,False,3,2014,02/04/2016 06:33:39 AM,41.972402958,-87.65490716,"(41.972402958, -87.65490716)",22616.0,60640
2331,9909844,HX560376,12/31/2014 12:25:00 AM,130XX S DREXEL AVE,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,True,True,54,2014,02/10/2018 03:50:01 PM,41.658311232,-87.600617656,"(41.658311232, -87.600617656)",4460.0,60827
2332,9910751,HX560691,12/31/2014 12:20:00 AM,021XX N LECLAIRE AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE,False,False,19,2014,02/04/2016 06:33:39 AM,41.919211704,-87.753549897,"(41.919211704, -87.753549897)",22615.0,60641
2333,9909904,HX560387,12/31/2014 12:16:00 AM,010XX N CICERO AVE,THEFT,OVER $500,PARKING LOT/GARAGE(NON.RESID.),True,False,25,2014,02/10/2018 03:50:01 PM,41.899172849,-87.745903631,"(41.899172849, -87.745903631)",4299.0,60651
2334,9909847,HX560367,12/31/2014 12:15:00 AM,057XX S HAMILTON AVE,ASSAULT,SIMPLE,RESIDENCE,True,True,67,2014,02/10/2018 03:50:01 PM,41.78956349,-87.677816925,"(41.78956349, -87.677816925)",22257.0,60636
2335,9909840,HX560364,12/31/2014 12:12:00 AM,046XX S KEDZIE AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,58,2014,02/04/2016 06:33:39 AM,41.809221886,-87.704019109,"(41.809221886, -87.704019109)",22248.0,60632
2336,10905004,JA217031,12/31/2014 12:01:00 AM,014XX N RIDGEWAY AVE,OFFENSE INVOLVING CHILDREN,CRIM SEX ABUSE BY FAM MEMBER,RESIDENCE,False,True,23,2014,09/07/2021 03:41:02 PM,41.907134847,-87.720361266,"(41.907134847, -87.720361266)",4299.0,60651
2337,9953754,HY139207,12/31/2014 12:01:00 AM,076XX S COTTAGE GROVE AVE,HUMAN TRAFFICKING,INVOLUNTARY SERVITUDE,HOTEL/MOTEL,False,False,69,2014,02/10/2018 03:50:01 PM,41.756115887,-87.605326291,"(41.756115887, -87.605326291)",21546.0,60619
2338,9920890,HY108795,12/31/2014 12:01:00 AM,007XX N WABASH AVE,THEFT,$500 AND UNDER,APARTMENT,False,False,8,2014,02/10/2018 03:50:01 PM,41.89608709,-87.626834633,"(41.89608709, -87.626834633)",21182.0,60611
2339,9912248,HY101254,12/31/2014 12:01:00 AM,061XX S TROY ST,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,66,2014,02/10/2018 03:50:01 PM,41.781669121,-87.701997046,"(41.781669121, -87.701997046)",21867.0,60629
2340,10208778,HY395790,12/31/2014 12:01:00 AM,046XX N PAULINA ST,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,3,2014,02/10/2018 03:50:01 PM,41.965817209,-87.67094261,"(41.965817209, -87.67094261)",22616.0,60613
2341,9913307,HY101788,12/31/2014 12:01:00 AM,029XX W WARREN BLVD,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,APARTMENT,False,False,27,2014,02/10/2018 03:50:01 PM,41.881955638,-87.699986249,"(41.881955638, -87.699986249)",21184.0,60612
2342,9913643,HY101710,12/31/2014 12:00:00 AM,055XX W BERENICE AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,15,2014,02/10/2018 03:50:01 PM,41.95044853,-87.765493733,"(41.95044853, -87.765493733)",22618.0,60634
2343,9936131,HY124835,12/31/2014 12:00:00 AM,041XX W KAMERLING AVE,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,23,2014,02/10/2018 03:50:01 PM,41.905320101,-87.73005473,"(41.905320101, -87.73005473)",4299.0,60651
2344,9912871,HY101651,12/31/2014 12:00:00 AM,073XX S LOWE AVE,DECEPTIVE PRACTICE,ILLEGAL USE CASH CARD,APARTMENT,False,False,68,2014,02/10/2018 03:50:01 PM,41.760941958,-87.640649068,"(41.760941958, -87.640649068)",21559.0,60621
2345,10103522,HY292270,12/31/2014 12:00:00 AM,038XX W CERMAK RD,DECEPTIVE PRACTICE,FINANCIAL IDENTITY THEFT OVER $ 300,RESIDENCE,False,False,30,2014,02/10/2018 03:50:01 PM,41.851589272,-87.721534206,"(41.851589272, -87.721534206)",21569.0,60623
2346,9923481,HY112723,12/31/2014 12:00:00 AM,080XX S TRUMBULL AVE,DECEPTIVE PRACTICE,FORGERY,RESIDENCE,False,False,70,2014,02/10/2018 03:50:01 PM,41.74730441,-87.708420607,"(41.74730441, -87.708420607)",4300.0,60652
2347,9909833,HX560363,12/30/2014 11:56:00 PM,024XX W DIVISION ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,24,2014,02/10/2018 03:50:01 PM,41.903000896,-87.688585443,"(41.903000896, -87.688585443)",21560.0,60622
2348,9909835,HX560362,12/30/2014 11:39:00 PM,003XX S CICERO AVE,INTERFERENCE WITH PUBLIC OFFICER,OBSTRUCTING JUSTICE,SIDEWALK,True,False,25,2014,02/04/2016 06:33:39 AM,41.875650497,-87.745090967,"(41.875650497, -87.745090967)",22216.0,60644
2349,9909901,HX560383,12/30/2014 11:37:00 PM,077XX S LOOMIS BLVD,ASSAULT,SIMPLE,APARTMENT,True,False,71,2014,02/10/2018 03:50:01 PM,41.753387076,-87.658666112,"(41.753387076, -87.658666112)",21554.0,60620
2350,9909925,HX560472,12/30/2014 11:30:00 PM,096XX S CALHOUN AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,51,2014,02/10/2018 03:50:01 PM,41.719901462,-87.562329261,"(41.719901462, -87.562329261)",21202.0,60617
2351,9909832,HX560353,12/30/2014 11:30:00 PM,021XX W 19TH ST,ASSAULT,SIMPLE,STREET,True,True,31,2014,02/04/2016 06:33:39 AM,41.855797367,-87.679409498,"(41.855797367, -87.679409498)",14920.0,60608
2352,9910992,HX561205,12/30/2014 11:30:00 PM,019XX S PRAIRIE AVE,BATTERY,SIMPLE,APARTMENT,False,False,33,2014,02/04/2016 06:33:39 AM,41.856024549,-87.620727192,"(41.856024549, -87.620727192)",21194.0,60616
2353,9934360,HY123088,12/30/2014 11:30:00 PM,050XX W BELMONT AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,19,2014,02/04/2016 06:33:39 AM,41.938751815,-87.752703998,"(41.938751815, -87.752703998)",22618.0,60641
2354,9909814,HX560343,12/30/2014 11:12:00 PM,089XX S HOUSTON AVE,OTHER OFFENSE,PAROLE VIOLATION,STREET,True,False,46,2014,02/10/2018 03:50:01 PM,41.73313858,-87.549945222,"(41.73313858, -87.549945222)",21202.0,60617
2355,9909851,HX560348,12/30/2014 11:07:00 PM,015XX S CENTRAL PARK AVE,BATTERY,AGGRAVATED:KNIFE/CUTTING INSTR,APARTMENT,False,False,29,2014,02/10/2018 03:50:01 PM,41.860158833,-87.715241274,"(41.860158833, -87.715241274)",21569.0,60623
2356,9910133,HX560572,12/30/2014 11:00:00 PM,048XX N SAWYER AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,14,2014,02/04/2016 06:33:39 AM,41.969341179,-87.709722771,"(41.969341179, -87.709722771)",21849.0,60625
2357,9909891,HX560352,12/30/2014 11:00:00 PM,093XX S LOWE AVE,ROBBERY,VEHICULAR HIJACKING,STREET,False,False,73,2014,02/04/2016 06:33:39 AM,41.724518969,-87.639652068,"(41.724518969, -87.639652068)",21554.0,60620
2358,9909881,HX560416,12/30/2014 11:00:00 PM,019XX W 18TH ST,BATTERY,SIMPLE,PARK PROPERTY,False,False,31,2014,02/04/2016 06:33:39 AM,41.857685611,-87.67416303,"(41.857685611, -87.67416303)",14920.0,60608
2359,9912641,HY101521,12/30/2014 11:00:00 PM,034XX N MONTICELLO AVE,BURGLARY,FORCIBLE ENTRY,RESIDENCE-GARAGE,False,False,21,2014,02/10/2018 03:50:01 PM,41.943522927,-87.718752073,"(41.943522927, -87.718752073)",21538.0,60618
2360,9910139,HX560574,12/30/2014 11:00:00 PM,077XX S EAST END AVE,THEFT,$500 AND UNDER,VEHICLE NON-COMMERCIAL,False,False,43,2014,02/04/2016 06:33:39 AM,41.754328122,-87.583375388,"(41.754328122, -87.583375388)",22538.0,60649
2361,9909820,HX560337,12/30/2014 11:00:00 PM,002XX S WACKER DR,BATTERY,SIMPLE,STREET,False,False,32,2014,02/04/2016 06:33:39 AM,41.878630716,-87.636673298,"(41.878630716, -87.636673298)",14914.0,60606
2362,9910919,HX561030,12/30/2014 11:00:00 PM,005XX W JACKSON BLVD,THEFT,OVER $500,OTHER,False,False,28,2014,02/10/2018 03:50:01 PM,41.878038501,-87.639936767,"(41.878038501, -87.639936767)",14914.0,60606
2363,9917874,HY107147,12/30/2014 11:00:00 PM,004XX W BELDEN AVE,THEFT,$500 AND UNDER,STREET,False,False,7,2014,02/10/2018 03:50:01 PM,41.923756651,-87.640261398,"(41.923756651, -87.640261398)",21190.0,60614
2364,9909819,HX560341,12/30/2014 10:56:00 PM,001XX S LARAMIE AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,25,2014,02/04/2016 06:33:39 AM,41.878919894,-87.755012184,"(41.878919894, -87.755012184)",22216.0,60644
2365,9909854,HX560375,12/30/2014 10:54:00 PM,070XX S COTTAGE GROVE AVE,THEFT,$500 AND UNDER,TAXICAB,True,False,42,2014,02/04/2016 06:33:39 AM,41.76680404,-87.605619683,"(41.76680404, -87.605619683)",22260.0,60637
2366,9909831,HX560340,12/30/2014 10:51:00 PM,0000X W JACKSON BLVD,BURGLARY,FORCIBLE ENTRY,SMALL RETAIL STORE,False,False,32,2014,02/10/2018 03:50:01 PM,41.878178295,-87.628192271,"(41.878178295, -87.628192271)",14912.0,60604
2367,9909815,HX560338,12/30/2014 10:45:00 PM,087XX S ESCANABA AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,46,2014,02/04/2016 06:33:39 AM,41.736408358,-87.554173909,"(41.736408358, -87.554173909)",21202.0,60617
2368,9909838,HX560342,12/30/2014 10:43:00 PM,001XX W ELM ST,WEAPONS VIOLATION,UNLAWFUL POSS OF HANDGUN,STREET,True,False,8,2014,02/10/2018 03:50:01 PM,41.903128058,-87.632087129,"(41.903128058, -87.632087129)",14926.0,60610
2369,9909801,HX560318,12/30/2014 10:40:00 PM,048XX N MILWAUKEE AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,True,11,2014,02/10/2018 03:50:01 PM,41.969405038,-87.762071065,"(41.969405038, -87.762071065)",21869.0,60630
2370,9909809,HX560335,12/30/2014 10:36:00 PM,024XX N SPRINGFIELD AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,22,2014,02/10/2018 03:50:01 PM,41.925517755,-87.724356112,"(41.925517755, -87.724356112)",22535.0,60647
2371,9920395,HY108991,12/30/2014 10:30:00 PM,013XX W RANDOLPH ST,CRIMINAL TRESPASS,TO VEHICLE,STREET,False,False,28,2014,02/10/2018 03:50:01 PM,41.884315575,-87.659464454,"(41.884315575, -87.659464454)",14917.0,60607
2372,9909903,HX560350,12/30/2014 10:30:00 PM,079XX S MARYLAND AVE,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,False,False,44,2014,02/04/2016 06:33:39 AM,41.750341321,-87.603940329,"(41.750341321, -87.603940329)",21546.0,60619
2373,9909846,HX560344,12/30/2014 10:30:00 PM,015XX N HALSTED ST,CRIMINAL TRESPASS,TO LAND,CONSTRUCTION SITE,True,False,8,2014,02/10/2018 03:50:01 PM,41.909139303,-87.648226263,"(41.909139303, -87.648226263)",22620.0,60642
2374,9913107,HY101600,12/30/2014 10:30:00 PM,087XX S ESCANABA AVE,ASSAULT,SIMPLE,APARTMENT,False,True,46,2014,09/07/2021 03:41:02 PM,41.736408358,-87.554173909,"(41.736408358, -87.554173909)",21202.0,60617
2375,9909827,HX560332,12/30/2014 10:26:00 PM,002XX E 51ST ST,THEFT,$500 AND UNDER,ALLEY,True,False,40,2014,02/04/2016 06:33:39 AM,41.802045563,-87.619961247,"(41.802045563, -87.619961247)",21192.0,60653
2376,9909804,HX560328,12/30/2014 10:22:00 PM,041XX W WILCOX ST,NARCOTICS,POSS: HEROIN(WHITE),VACANT LOT/LAND,True,False,26,2014,02/10/2018 03:50:01 PM,41.878825285,-87.729173009,"(41.878825285, -87.729173009)",21572.0,60624
2377,9909787,HX560305,12/30/2014 10:18:00 PM,132XX S LANGLEY AVE,CRIMINAL TRESPASS,TO STATE SUP LAND,CHA PARKING LOT/GROUNDS,True,False,54,2014,02/10/2018 03:50:01 PM,41.65502188,-87.60511193,"(41.65502188, -87.60511193)",4460.0,60827
2378,9909926,HX560444,12/30/2014 10:10:00 PM,017XX E 78TH ST,CRIMINAL DAMAGE,TO VEHICLE,VEHICLE NON-COMMERCIAL,False,False,43,2014,02/10/2018 03:50:01 PM,41.753353571,-87.581645929,"(41.753353571, -87.581645929)",22538.0,60649
2379,9909834,HX560326,12/30/2014 10:10:00 PM,004XX N STATE ST,CRIMINAL TRESPASS,TO LAND,RESTAURANT,True,False,8,2014,02/04/2016 06:33:39 AM,41.890375396,-87.628021414,"(41.890375396, -87.628021414)",21182.0,60654
2380,9909829,HX560334,12/30/2014 10:10:00 PM,047XX N VIRGINIA AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,4,2014,02/10/2018 03:50:01 PM,41.967988684,-87.699274507,"(41.967988684, -87.699274507)",21849.0,60625
2381,9909823,HX560299,12/30/2014 10:04:00 PM,055XX S SPAULDING AVE,WEAPONS VIOLATION,UNLAWFUL USE HANDGUN,STREET,True,False,63,2014,02/04/2016 06:33:39 AM,41.792599492,-87.705978607,"(41.792599492, -87.705978607)",21867.0,60629
2382,9909813,HX560324,12/30/2014 10:03:00 PM,097XX S AVENUE L,INTERFERENCE WITH PUBLIC OFFICER,RESIST/OBSTRUCT/DISARM OFFICER,SIDEWALK,True,False,52,2014,02/10/2018 03:50:01 PM,41.718800373,-87.53649347,"(41.718800373, -87.53649347)",21202.0,60617
2383,9909788,HX560294,12/30/2014 10:01:00 PM,001XX N KENTON AVE,PROSTITUTION,SOLICIT ON PUBLIC WAY,STREET,True,False,25,2014,02/10/2018 03:50:01 PM,41.882203091,-87.740157838,"(41.882203091, -87.740157838)",21572.0,60644
2384,9910748,HX560833,12/30/2014 10:00:00 PM,062XX W FULLERTON AVE,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,19,2014,02/10/2018 03:50:01 PM,41.923739522,-87.781358697,"(41.923739522, -87.781358697)",22615.0,60707
2385,9909873,HX560412,12/30/2014 10:00:00 PM,042XX W MADISON ST,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,26,2014,02/10/2018 03:50:01 PM,41.880656741,-87.731461853,"(41.880656741, -87.731461853)",21572.0,60624
2386,9910391,HX560606,12/30/2014 10:00:00 PM,086XX S COLFAX AVE,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,True,False,46,2014,02/10/2018 03:50:01 PM,41.738231117,-87.561164746,"(41.738231117, -87.561164746)",21202.0,60617
2387,9910305,HX560495,12/30/2014 10:00:00 PM,046XX N ST LOUIS AVE,THEFT,$500 AND UNDER,STREET,False,False,14,2014,02/10/2018 03:50:01 PM,41.965397232,-87.715717957,"(41.965397232, -87.715717957)",21849.0,60625
2388,9911876,HY100928,12/30/2014 10:00:00 PM,029XX E 92ND ST,THEFT,$500 AND UNDER,SMALL RETAIL STORE,True,False,46,2014,02/10/2018 03:50:01 PM,41.728226861,-87.552855036,"(41.728226861, -87.552855036)",21202.0,60617
2389,9910098,HX560549,12/30/2014 10:00:00 PM,043XX N MONTICELLO AVE,ROBBERY,STRONGARM - NO WEAPON,STREET,False,False,16,2014,02/10/2018 03:50:01 PM,41.960171898,-87.719231859,"(41.960171898, -87.719231859)",21538.0,60625
2390,9910508,HX560527,12/30/2014 10:00:00 PM,041XX N WESTERN AVE,CRIMINAL DAMAGE,TO PROPERTY,COMMERCIAL / BUSINESS OFFICE,False,False,5,2014,02/10/2018 03:50:01 PM,41.957050944,-87.688555627,"(41.957050944, -87.688555627)",21538.0,60625
2391,9910999,HX561244,12/30/2014 10:00:00 PM,099XX S EMERALD AVE,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),False,False,73,2014,02/04/2016 06:33:39 AM,41.713711069,-87.641801033,"(41.713711069, -87.641801033)",21861.0,60628
2392,9909927,HX560458,12/30/2014 10:00:00 PM,019XX N HUMBOLDT BLVD,THEFT,OVER $500,STREET,False,False,22,2014,02/10/2018 03:50:01 PM,41.916319415,-87.702056851,"(41.916319415, -87.702056851)",22535.0,60622
2393,9910103,HX560556,12/30/2014 10:00:00 PM,032XX W 87TH ST,CRIMINAL DAMAGE,TO PROPERTY,BARBERSHOP,False,False,70,2014,02/10/2018 03:50:01 PM,41.735168068,-87.703214727,"(41.735168068, -87.703214727)",4459.0,60652
2394,9910414,HX560699,12/30/2014 10:00:00 PM,036XX W 64TH PL,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,False,False,65,2014,02/10/2018 03:50:01 PM,41.776060869,-87.713791071,"(41.776060869, -87.713791071)",21867.0,60629
2395,9909798,HX560333,12/30/2014 09:55:00 PM,034XX W 63RD ST,ASSAULT,PRO EMP HANDS NO/MIN INJURY,JAIL / LOCK-UP FACILITY,True,False,66,2014,02/04/2016 06:33:39 AM,41.778877155,-87.708840106,"(41.778877155, -87.708840106)",21867.0,60629
2396,9909828,HX560357,12/30/2014 09:50:00 PM,007XX E 90TH ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,44,2014,02/04/2016 06:33:39 AM,41.731155925,-87.606113768,"(41.731155925, -87.606113768)",21546.0,60619
2397,9910786,HX560309,12/30/2014 09:50:00 PM,039XX N KEELER AVE,BATTERY,DOMESTIC BATTERY SIMPLE,ALLEY,False,True,16,2014,02/10/2018 03:50:01 PM,41.952514088,-87.732440611,"(41.952514088, -87.732440611)",22618.0,60630
2398,9909808,HX560300,12/30/2014 09:45:00 PM,011XX N MENARD AVE,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,RESIDENCE PORCH/HALLWAY,True,True,25,2014,02/04/2016 06:33:39 AM,41.90092871,-87.770469199,"(41.90092871, -87.770469199)",4299.0,60651
2399,9909783,HX560298,12/30/2014 09:41:00 PM,015XX E 93RD ST,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,False,True,48,2014,02/10/2018 03:50:01 PM,41.725965161,-87.587082889,"(41.725965161, -87.587082889)",21546.0,60617
2400,9909818,HX560295,12/30/2014 09:36:00 PM,006XX S CICERO AVE,NARCOTICS,POSS: HEROIN(WHITE),STREET,True,False,25,2014,02/04/2016 06:33:39 AM,41.872924943,-87.744991122,"(41.872924943, -87.744991122)",22216.0,60644
2401,9909805,HX560275,12/30/2014 09:32:00 PM,027XX N HAMLIN AVE,OTHER OFFENSE,FALSE/STOLEN/ALTERED TRP,VEHICLE NON-COMMERCIAL,False,False,22,2014,02/10/2018 03:50:01 PM,41.930977573,-87.7220661,"(41.930977573, -87.7220661)",22535.0,60618
2402,9909776,HX560291,12/30/2014 09:30:00 PM,050XX S ROCKWELL ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,63,2014,02/10/2018 03:50:01 PM,41.80238307,-87.689155021,"(41.80238307, -87.689155021)",22248.0,60629
2403,9909773,HX560296,12/30/2014 09:30:00 PM,009XX N CENTRAL PARK AVE,NARCOTICS,POSS: CRACK,SIDEWALK,True,False,23,2014,02/10/2018 03:50:01 PM,41.897739256,-87.71638867,"(41.897739256, -87.71638867)",4299.0,60651
2404,9910659,HX560713,12/30/2014 09:30:00 PM,021XX E 96TH ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,False,True,51,2014,09/07/2021 03:41:02 PM,41.720675898,-87.572704579,"(41.720675898, -87.572704579)",21202.0,60617
2405,9909839,HX560319,12/30/2014 09:29:00 PM,059XX S LA SALLE ST,ASSAULT,AGGRAVATED: HANDGUN,STREET,False,False,68,2014,02/04/2016 06:33:39 AM,41.786659672,-87.629067709,"(41.786659672, -87.629067709)",21559.0,60621
2406,9909768,HX560288,12/30/2014 09:28:00 PM,005XX N SPRINGFIELD AVE,NARCOTICS,POSS: CRACK,STREET,True,False,23,2014,02/10/2018 03:50:01 PM,41.890532455,-87.723502246,"(41.890532455, -87.723502246)",21572.0,60651
2407,9909803,HX560322,12/30/2014 09:20:00 PM,039XX W WILCOX ST,NARCOTICS,MANU/DELIVER:CRACK,RESIDENCE PORCH/HALLWAY,True,False,26,2014,02/04/2016 06:33:39 AM,41.878892807,-87.723774494,"(41.878892807, -87.723774494)",21572.0,60624
2408,9909800,HX560269,12/30/2014 09:10:00 PM,056XX W FULLERTON AVE,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,True,True,19,2014,09/07/2021 03:41:02 PM,41.923976215,-87.766294416,"(41.923976215, -87.766294416)",22615.0,60639
2409,9910761,HX560848,12/30/2014 09:00:00 PM,008XX N MICHIGAN AVE,THEFT,POCKET-PICKING,STREET,False,False,8,2014,02/10/2018 03:50:01 PM,41.898767916,-87.624116333,"(41.898767916, -87.624116333)",21182.0,60611
2410,9911661,HY100729,12/30/2014 09:00:00 PM,014XX E 69TH ST,BURGLARY,UNLAWFUL ENTRY,APARTMENT,False,False,43,2014,02/10/2018 03:50:01 PM,41.769666367,-87.588919038,"(41.769666367, -87.588919038)",22260.0,60649
2411,9912241,HY101270,12/30/2014 09:00:00 PM,025XX N ORCHARD ST,THEFT,$500 AND UNDER,STREET,False,False,7,2014,02/10/2018 03:50:01 PM,41.928349126,-87.646429544,"(41.928349126, -87.646429544)",21190.0,60614
2412,9910188,HX560583,12/30/2014 09:00:00 PM,008XX W KINZIE ST,THEFT,$500 AND UNDER,STREET,False,False,24,2014,02/10/2018 03:50:01 PM,41.889023706,-87.649087622,"(41.889023706, -87.649087622)",14917.0,60661
2413,9909756,HX560281,12/30/2014 08:47:00 PM,005XX W 81ST ST,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,True,True,44,2014,02/10/2018 03:50:01 PM,41.747089355,-87.637122506,"(41.747089355, -87.637122506)",21554.0,60620
2414,9909712,HX560261,12/30/2014 08:45:00 PM,018XX W GARFIELD BLVD,OTHER OFFENSE,VIOLATE ORDER OF PROTECTION,APARTMENT,False,True,67,2014,02/10/2018 03:50:01 PM,41.793596448,-87.669968474,"(41.793596448, -87.669968474)",22257.0,60636
2415,9909701,HX560251,12/30/2014 08:40:00 PM,061XX S HERMITAGE AVE,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,67,2014,02/10/2018 03:50:01 PM,41.782552618,-87.667930072,"(41.782552618, -87.667930072)",22257.0,60636
2416,9909705,HX560254,12/30/2014 08:35:00 PM,034XX W FLOURNOY ST,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,27,2014,02/10/2018 03:50:01 PM,41.872707718,-87.712080245,"(41.872707718, -87.712080245)",21572.0,60624
2417,9912440,HY101348,12/30/2014 08:30:00 PM,078XX S STONY ISLAND AVE,THEFT,OVER $500,VEHICLE-COMMERCIAL,False,False,43,2014,02/10/2018 03:50:01 PM,41.75285823,-87.586064153,"(41.75285823, -87.586064153)",21546.0,60649
2418,9910276,HX560612,12/30/2014 08:30:00 PM,021XX N KOSTNER AVE,CRIMINAL DAMAGE,TO PROPERTY,OTHER,False,False,20,2014,02/10/2018 03:50:01 PM,41.919329592,-87.736389639,"(41.919329592, -87.736389639)",22615.0,60641
2419,9910958,HX561075,12/30/2014 08:30:00 PM,028XX N BROADWAY,THEFT,POCKET-PICKING,CTA BUS,False,False,6,2014,02/10/2018 03:50:01 PM,41.933177432,-87.644801107,"(41.933177432, -87.644801107)",21190.0,60657
2420,9909878,HX560266,12/30/2014 08:30:00 PM,105XX S AVENUE M,CRIMINAL DAMAGE,TO VEHICLE,STREET,False,False,52,2014,02/10/2018 03:50:01 PM,41.704041577,-87.5377011,"(41.704041577, -87.5377011)",21202.0,60617
2421,9909786,HX560314,12/30/2014 08:30:00 PM,064XX N RIDGE BLVD,THEFT,OVER $500,APARTMENT,False,False,2,2014,02/10/2018 03:50:01 PM,41.998568957,-87.677111021,"(41.998568957, -87.677111021)",21853.0,60660
2422,9909737,HX560227,12/30/2014 08:21:00 PM,0000X W 112TH PL,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,True,False,49,2014,02/10/2018 03:50:01 PM,41.689856354,-87.624072534,"(41.689856354, -87.624072534)",21861.0,60628
2423,9909687,HX560244,12/30/2014 08:20:00 PM,040XX W WILCOX ST,NARCOTICS,MANU/DELIVER: HEROIN (WHITE),SIDEWALK,True,False,26,2014,02/10/2018 03:50:01 PM,41.878859906,-87.726370928,"(41.878859906, -87.726370928)",21572.0,60624
2424,9909721,HX560262,12/30/2014 08:20:00 PM,030XX W BELDEN AVE,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,True,True,22,2014,02/10/2018 03:50:01 PM,41.923258751,-87.703406834,"(41.923258751, -87.703406834)",22535.0,60647
2425,9909703,HX560217,12/30/2014 08:20:00 PM,048XX W ARMITAGE AVE,CRIMINAL TRESPASS,TO LAND,OTHER,True,False,19,2014,02/04/2016 06:33:39 AM,41.916908451,-87.747974929,"(41.916908451, -87.747974929)",22615.0,60639
2426,9909677,HX560224,12/30/2014 08:20:00 PM,0000X E WALTON ST,THEFT,OVER $500,DEPARTMENT STORE,False,False,8,2014,02/10/2018 03:50:01 PM,41.899968652,-87.626586147,"(41.899968652, -87.626586147)",21182.0,60611
